CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-11-0852-45,01-209,CIUDAD CAPITAL,ZONA 11,CENTRO ESCOLAR 'EL ROBLE',11 AVE. SUR FINAL COLONIA LAS CHARCAS,23877000,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARLOS LEONEL CHIROY SANTOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0853-45,01-209,CIUDAD CAPITAL,ZONA 11,"CENTRO ESCOLAR ""CAMPOALEGRE""",35 CALLE Y 12 AVE. FINAL,23803900,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ANGELA MARÍA MARTÍNEZ ORTÍZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0854-45,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO ALEMAN DE GUATEMALA,"DIAGONAL 21, 19-20",22683333,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ESWIN NOE ROSALES LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0856-45,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO CAPOUILLIEZ,30 A. 7-77 Y 8-48 ZONA 11,59180175,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SANDRA DEL CARMEN MÉRIDA MENCOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0857-45,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO ITALIANO DE GUATEMALA,CALZADA ROOSEVELT 35-83,24394784,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARLOS ERNESTO OCHOA SALGUERO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-0861-45,01-209,CIUDAD CAPITAL,ZONA 11,IPMB LICEO EMILIO ARENALES CATALAN,2A AVE. 4-21,40900292,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SILVIA PATRICIA CATALAN SANCHEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-2272-45,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO SAN JORGE CENTRO EDUCATIVO DE DESARROLLO INDIVIDUAL,"9A CALLE B 22-84, COLONIA LAS CHARCAS",24736913,MIRIAM DEL CARMEN OROZCO HERNANDEZ,DINA SENAIDA TIU RAMÍREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-2344-45,01-209,CIUDAD CAPITAL,ZONA 11,"COLEGIO BILINGUE ""MONTE AMERICANO""","18 AVE. 9-36, COLONIA MIRAFLORES",24728863,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CLARA LUZ PAYERAS CORZO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-7364-45,01-209,CIUDAD CAPITAL,ZONA 11,INSTITUTO NACIONAL DE EDUCACION BASICA MIXTO TEZULUTLAN,"8A. AVENIDA 31-02, COLONIA LAS CHARCAS",24768304,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SONIA PATRICIA DE LEÓN AMBROCIO,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-7750-45,01-209,CIUDAD CAPITAL,ZONA 11,INEB TECUN UMAN,8A. AVENIDA 31-02 COL. LAS CHARCAS INAJU,24423744,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SANDRA EUGENIA GÁLVEZ LÓPEZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-7827-45,01-209,CIUDAD CAPITAL,ZONA 11,COLEGIO MIXTO EURO AMERICANO,17A. AVENIDA 26-46 COLONIA LASCHARCAS,44913168,MIRIAM DEL CARMEN OROZCO HERNANDEZ,LUISA ILEANA PELLECER CRUZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-8253-45,01-209,CIUDAD CAPITAL,ZONA 11,"INSTITUTO PARTICULAR MIXTO NOCTURNO ""LIC. EMILIO ARENALES CATALÁN""",2A. AVENIDA 4-21,50007522,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SILVIA PATRICIA CATALAN SANCHEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-11-8446-45,01-641,CIUDAD CAPITAL,ZONA 11,"INSTITUTO PARTICULAR MIXTO NOCTURNO ""LIC. EMILIO ARENALES CATALÁN""",2A. AV. 4-21 COLONIA EL PROGRESO,40900292,MILTON ALONSO ALVAREZ FUENTES,SILVIA PATRICIA CATALAN SANCHEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-11-8448-45,01-641,CIUDAD CAPITAL,ZONA 11,"INSTITUTO PARTICULAR MIXTO NOCTURNO ""LIC. EMILIO ARENALES CATALÁN""",2A. AV. 4-21 COLONIA EL PROGRESO,40900292,MILTON ALONSO ALVAREZ FUENTES,SILVIA PATRICIA CATALAN SANCHEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-11-9660-45,01-211,CIUDAD CAPITAL,ZONA 11,COLEGIO SEMILLA DEL SABER,4TA. CALLE 11-59 ZONA 11 COLONIA ROOSEVELT,54574796,ADRIANA FABIOLA BOLAÑOS ESTRADA,LILIAN LIZETH ORELLANA SANDOVAL,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0014-45,01-210,CIUDAD CAPITAL,ZONA 12,INEB,2DA. AVENIDA 18-12 COLONIA MILLES ROCK,24745329,DINIZ ORALIA MORALES MUÑOZ,BALDEMAR CARCAMO MORALES,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0016-45,01-210,CIUDAD CAPITAL,ZONA 12,INEB,COLONIA GUAJITOS,43464513,DINIZ ORALIA MORALES MUÑOZ,KEVIN ALEXANDER SANCHEZ VALDEZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0025-45,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO MAHANAIM C.E.F.E.A.,"12 AVENIDA 27-61, COLONIA LA REFORMITA",22692402,ADRIANA FABIOLA BOLAÑOS ESTRADA,MARIZA MARIELA RODAS FUENTES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0026-45,01-635,CIUDAD CAPITAL,ZONA 12,COLEGIO EL MUNDO DE LOS NIÑOS (KIDS WORLD),"24 AVENIDA, LOTE NUMERO 24 Y 24, AVENIDA ""A"", LOTE 50 Y 51, COLONIA MORSE",24776961,NATALY FABIOLA SOTO ESPAÑA DE TURCIOS,MARYSOL MEDINA LEMUS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0030-45,01-211,CIUDAD CAPITAL,ZONA 12,LICEO EDUCATIVO MAYA B,"4AV. 15-08, COLONIA LA REFORMITA",24745452,ADRIANA FABIOLA BOLAÑOS ESTRADA,XIOMARA SUCELY GARCIA OLIVAREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0050-45,01-641,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,MILTON ALONSO ALVAREZ FUENTES,ROSAURA GUDIEL ROSALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-0053-45,01-211,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,ADRIANA FABIOLA BOLAÑOS ESTRADA,ROSAURA GUDIEL ROSALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0054-45,01-211,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,ADRIANA FABIOLA BOLAÑOS ESTRADA,ROSAURA GUDIEL ROSALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0063-45,01-210,CIUDAD CAPITAL,ZONA 12,INSTITUTO LA ESCUELA EN SU CASA,"21 AVENIDA 33-58, COLONIA SANTA ELISA",24760053,DINIZ ORALIA MORALES MUÑOZ,FAUSTO CÉSAR BARRIENTOS CANO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0068-45,01-210,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO AMANECER JUVENIL,"5A. AVENIDA, 05-15, COLONIA GUAJITOS",24497621,DINIZ ORALIA MORALES MUÑOZ,ELIDA MARINA CASTILLO BARRIENTOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0075-45,01-211,CIUDAD CAPITAL,ZONA 12,LICEO COMPUTEX,"5TA. AVENIDA 21-77, LA REFORMITA",24745556,ADRIANA FABIOLA BOLAÑOS ESTRADA,CARMEN REYES ARÉVALO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0081-45,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO JOVENES CON FUTURO,"21 AVENIDA 34-76, COLONIA SANTA ELISA",24240246,ADRIANA FABIOLA BOLAÑOS ESTRADA,MIRIAM HAYDEE FUENTES LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0093-45,01-211,CIUDAD CAPITAL,ZONA 12,LICEO BILINGUE EN COMPUTACION CIENCIA Y HUMANIDAD,"6A. AVENIDA 5-44 ZONA 12, COLONIA GUAJITOS",23143690,ADRIANA FABIOLA BOLAÑOS ESTRADA,OSCAR OSVALDO OLIVA GONZALEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0094-45,01-641,CIUDAD CAPITAL,ZONA 12,LICEO BILINGUE EN COMPUTACIÓN CIENCIA Y HUMANIDAD,"6A. AVENIDA 5-44, GUAJITOS",23143690,MILTON ALONSO ALVAREZ FUENTES,OSCAR OSVALDO OLIVA GONZALEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-0099-45,01-210,CIUDAD CAPITAL,ZONA 12,COLEGIO IBEROAMERICANO,"35 CALLE 21-35, COLONIA SANTA ELISA",24763597,DINIZ ORALIA MORALES MUÑOZ,NORMA ELIZABETH SANTOS CHINCHILLA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0101-45,01-411,CIUDAD CAPITAL,ZONA 12,"INSTITUTO DE EDUCACIÓN A DISTANCIA ""LA ESCUELA EN SU CASA""","21A. AVENIDA. 33-58, COLONIA SANTA ELISA ZONA 12",23873100,JUAN ENRIQUE MARTINEZ SOLANO,ISABEL CRISTINA BALCAZAR VÁSQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,A DISTANCIA,GUATEMALA SUR
00-12-0105-45,01-218,CIUDAD CAPITAL,ZONA 12,COORDINACION DEPARTAMENTAL DE TELESECUNDARIA GUATEMALA SUR,"AVENIDA PETAPA 47-79, ZONA 12, PLAZA GRECIA",24628700,BENIGNO ISAIAS DE LEON OROZCO,BENIGNO ISAIAS DE LEON OROZCO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0107-45,01-641,CIUDAD CAPITAL,ZONA 12,"COLEGIO MIXTO ""CIENCIA Y ARTE""","8 CALLE 16-30 ZONA 12, MUNICIPIO DE GUATEMALA , DEPARTAMENTO DE GUATEMALA",24755455,MILTON ALONSO ALVAREZ FUENTES,ALMA ALICIA OROZCO Y ORÓZCO,BASICO,PRIVADO,SIN ESPECIFICAR,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA SUR
00-12-0108-45,01-641,CIUDAD CAPITAL,ZONA 12,"COLEGIO MIXTO ""CIENCIA Y ARTE""","8 CALLE 16-30 ZONA 12, MUNICIPIO DE GUATEMALA , DEPARTAMENTO DE GUATEMALA",24755457,MILTON ALONSO ALVAREZ FUENTES,ROSIDALIA MARMITA OROZCO OROZCO,BASICO,PRIVADO,SIN ESPECIFICAR,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA SUR
00-12-0110-45,01-640,CIUDAD CAPITAL,ZONA 12,"CENTRO DE EDUCACION EXTRAESCOLAR ""SINTUSAC""","CIUDAD UNIVERSITARIA, UNIVERSIDAD DE SAN CARLOS EDIFICIO ANTIGUO DE CALUSAC, SALÓN 5",49150419,ELISEO DANIEL ALVAREZ NATARENO,GUADALUPE VÁSQUEZ LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
00-12-0112-45,01-210,CIUDAD CAPITAL,ZONA 12,LICEO NAZARENO,43A. CALLE 19-35 COLONIA LA COLINA,55832921,DINIZ ORALIA MORALES MUÑOZ,FRANCISCO REVOLORIO LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0113-45,01-210,CIUDAD CAPITAL,ZONA 12,LICEO NAZARENO,43A. CALLE 19-35 COLONIA LA COLINA,55832921,DINIZ ORALIA MORALES MUÑOZ,FRANCISCO REVOLORIO LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-0123-45,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO CIENCIA Y ARTE,8 CALLE 16-30 ZONA 12 GUATEMALA,24755456,ADRIANA FABIOLA BOLAÑOS ESTRADA,ROSIDALIA MARMITA OROZCO OROZCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
00-12-0124-45,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO CIENCIA Y ARTE,8 CALLE 16-30 ZONA 12 GUATEMALA,24755456,ADRIANA FABIOLA BOLAÑOS ESTRADA,ROSIDALIA MARMITA OROZCO OROZCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
00-12-0128-45,01-211,CIUDAD CAPITAL,ZONA 12,INSTITUTO TÉCNICO VOCACIONAL PRIVADO EMILIANI,"31A. CALLE 20-47, COLONIA SANTA ELISA",22967684,ADRIANA FABIOLA BOLAÑOS ESTRADA,CLAUDIA JOHANA GARCÍA AGUILAR,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0129-45,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO VALLE REAL,"11A. AVENIDA 30-63, ZONA 12, SANTA ROSA II",24422030,ADRIANA FABIOLA BOLAÑOS ESTRADA,GLADYS GENOVEVA TEJEDA SOLARES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0130-45,01-641,CIUDAD CAPITAL,ZONA 12,COLEGIO IMB-PC,"CALZADA RAUL AGUILAR BATRÉS 29-41 Y 1A. AVENIDA 29-26, COLONIA EL CARMEN",23045800,MILTON ALONSO ALVAREZ FUENTES,JOSELIN CRISTINA MEJIA GONZÁLEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA SUR
00-12-0133-45,01-640,CIUDAD CAPITAL,ZONA 12,CENTRO DE EDUCACION EXTRAESCOLAR MODALIDADES FLEXIBLES -CEEX- DEPARTAMENTAL,AVENIDA PETAPA 47-79,41993137,ELISEO DANIEL ALVAREZ NATARENO,IRMA DAMARIS ESCOBAR GARCIA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA SUR
00-12-0134-45,01-641,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SOCIEDAD ANÓNIMA,DIAGONAL 19 40-54,23750070,MILTON ALONSO ALVAREZ FUENTES,ROSAURA GUDIEL ROSALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
00-12-0136-45,01-641,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SUR,CALZADA AGUILAR BATRES 30-67,23750065,MILTON ALONSO ALVAREZ FUENTES,MARLON ANTONIO SOLARES SÁNCHEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
00-12-0138-45,01-641,CIUDAD CAPITAL,ZONA 12,COLEGIO DE INFORMATICA IMB-PC NO. 2,AVENIDA PETAPA 30-64,58034917,MILTON ALONSO ALVAREZ FUENTES,BRENDA FELICITA BOBADILLA ROCA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
00-12-0142-45,01-641,CIUDAD CAPITAL,ZONA 12,LICEO SIN FRONTERAS,4A. AVENIDA 11-52,36083900,MILTON ALONSO ALVAREZ FUENTES,LUISA FERNANDA FAJARDO MARMOL,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
00-12-0144-45,01-641,CIUDAD CAPITAL,ZONA 12,"INEB INSTITUTO NACIONAL DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ ""LICDA. MATILDE ROUGE""",BOULEVARD LIBERACION 13-19,22341629,MILTON ALONSO ALVAREZ FUENTES,JOSE LUIS OROZCO MIRANDA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
00-12-0146-45,01-641,CIUDAD CAPITAL,ZONA 12,"INSTITUTO NACIONAL DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ ""LICDA. MATILDE ROUGE""",BOULEVARD LIBERACION 13-19,44652813,MILTON ALONSO ALVAREZ FUENTES,JOSE LUIS OROZCO MIRANDA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0150-45,01-641,CIUDAD CAPITAL,ZONA 12,"COLEGIO MIXTO ""CIENCIA Y ARTE""",8A. CALLE 16-30,24720924,MILTON ALONSO ALVAREZ FUENTES,ALMA ALICIA OROZCO Y ORÓZCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA SUR
00-12-0152-45,01-641,CIUDAD CAPITAL,ZONA 12,"COLEGIO MIXTO ""VALLE REAL""","11A. AVENIDA 30-63, SANTA ROSA II",24333333,MILTON ALONSO ALVAREZ FUENTES,GLADYS GENOVEVA TEJEDA SOLARES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
00-12-0154-45,01-411,CIUDAD CAPITAL,ZONA 12,INSTITUTO DE EDUCACION A DISTANCIA LA ESCUELA EN SU CASA,"21A. AVENIDA 33-58,COLONIA SANTA ELISA",23873100,JUAN ENRIQUE MARTINEZ SOLANO,ISABEL CRISTINA BALCAZAR VÁSQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA SUR
00-12-0157-45,01-641,CIUDAD CAPITAL,ZONA 12,"COLEGIO MIXTO ""CIENCIA Y ARTE""",8A. CALLE 16-30 ZONA 12,24755455,MILTON ALONSO ALVAREZ FUENTES,ROSIDALIA MARMITA OROZCO OROZCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA SUR
00-12-0159-45,01-641,CIUDAD CAPITAL,ZONA 12,LICEO COMPUTEX,"5A. AVENIDA 21-77, LA REFORMITA",22141246,MILTON ALONSO ALVAREZ FUENTES,GENCIS YOHANA SOLÍS ORTIZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR
00-12-0163-45,01-210,CIUDAD CAPITAL,ZONA 12,LICEO NAZARENO,43A. CALLE 19-35 COLONIA LA COLINA,41719605,DINIZ ORALIA MORALES MUÑOZ,FRANCISCO REVOLORIO LOPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR
00-12-0900-45,01-209,CIUDAD CAPITAL,ZONA 12,"ESCUELA DE APLICACION JM, "" DR. CARLOS MARTÍNEZ DURÁN """,AVENIDA PETAPA Y 32 CALLE,24424115,MIRIAM DEL CARMEN OROZCO HERNANDEZ,JOSÉ LUIS CHOCOJ TAHUAL,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0901-45,01-210,CIUDAD CAPITAL,ZONA 12,COLEGIO NUESTRA SEÑORA DE LOS ANGELES (SANTA ELISA),48 CALLE 17-60,22171200,DINIZ ORALIA MORALES MUÑOZ,EDITH DEL CARMEN OLIVA FLORES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0903-45,01-211,CIUDAD CAPITAL,ZONA 12,"COLEGIO MIXTO ""EMAUS""",3A. AVENIDA 26-83 COLONIA LA REFORMITA,24762754,ADRIANA FABIOLA BOLAÑOS ESTRADA,ENMA ORQUÍDEA PRADO GARCÍA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0907-45,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO CIENCIA Y ARTE,8A CALLE 16-30,24755456,ADRIANA FABIOLA BOLAÑOS ESTRADA,ROSIDALIA MARMITA OROZCO OROZCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0909-45,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO PRIVADO MIXTO '12 DE OCTUBRE',10A. AVENIDA 15-71,23489642,ADRIANA FABIOLA BOLAÑOS ESTRADA,HUGO VALDEMAR CIFUENTES SALGUERO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-0911-45,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO CIENCIA Y ARTE,8A CALLE 16-30,24755456,ADRIANA FABIOLA BOLAÑOS ESTRADA,ROSIDALIA MARMITA OROZCO OROZCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-2555-45,01-208,CIUDAD CAPITAL,ZONA 12,COLEGIO CENTRO COEDUCACIONAL ALFA SIGMA,4A AV 5-27,24775299,LILIAN NINETH TEOS REYES,MARTA YOLANDA ALFARO MALDONADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-2887-45,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO VALLE REAL,"11A. AVENIDA 30-63, ZONA 12, SANTA ROSA II",24422030,ADRIANA FABIOLA BOLAÑOS ESTRADA,GLADYS GENOVEVA TEJEDA SOLARES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-2948-45,01-211,CIUDAD CAPITAL,ZONA 12,"INSTITUTO PRIVADO ""AMADO LOPEZ ORTIZ""",EDIFICIO M-3 SEGUNDO NIVEL CIUDAD UNIVERSITARIA,47695492,ADRIANA FABIOLA BOLAÑOS ESTRADA,JENNY OLGA GORDILLO CASTILLO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-3017-45,01-210,CIUDAD CAPITAL,ZONA 12,LICEO NAZARENO,43 CALLE 19-35 COLONIA LA COLINA,41719605,DINIZ ORALIA MORALES MUÑOZ,FRANCISCO REVOLORIO LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-3023-45,01-210,CIUDAD CAPITAL,ZONA 12,COLEGIO DE INFORMATICA IMB-PC NO.2,AVENIDA PETAPA 30-64,23043211,DINIZ ORALIA MORALES MUÑOZ,BRENDA FELICITA BOBADILLA ROCA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-6960-45,01-641,CIUDAD CAPITAL,ZONA 12,"INSTITUTO NACIONAL MIXTO NOCTURNO DE EDUCACION BASICA ""LICENCIADA MARIA DE JESUS GODINEZ DE LIMA""","6A. CALLE 3-47, CIUDAD REAL II",24794259,MILTON ALONSO ALVAREZ FUENTES,VERÓNICA MARÍA AGUILAR POSADAS,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
